person_id,person_type,club_id,relationship,interest_signal,signal_strength,club_role,years_active
A26-102305,Applicant,CLB-24,INTERESTED_IN,Info Session Topic,Passive,,
A26-102305,Applicant,CLB-10,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102305,Applicant,CLB-09,INTERESTED_IN,Essay Mention,Explicit,,
A26-100189,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100189,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Passive,,
A26-100031,Applicant,CLB-03,INTERESTED_IN,Portal Click,Sustained,,
A26-100031,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-100031,Applicant,CLB-28,INTERESTED_IN,Info Session Topic,Passive,,
A26-100031,Applicant,CLB-05,INTERESTED_IN,Portal Click,Passive,,
A26-104480,Applicant,CLB-13,INTERESTED_IN,Application Checkbox,Passive,,
A26-105554,Applicant,CLB-05,INTERESTED_IN,Portal Click,Passive,,
A26-104551,Applicant,CLB-02,INTERESTED_IN,Portal Click,Passive,,
A26-104925,Applicant,CLB-01,INTERESTED_IN,Info Session Topic,Explicit,,
A26-104925,Applicant,CLB-37,INTERESTED_IN,Portal Click,Explicit,,
A26-104925,Applicant,CLB-19,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102841,Applicant,CLB-04,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-103011,Applicant,CLB-01,INTERESTED_IN,Essay Mention,Explicit,,
A26-103011,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Explicit,,
A26-106316,Applicant,CLB-15,INTERESTED_IN,Info Session Topic,Sustained,,
A26-106316,Applicant,CLB-06,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-106316,Applicant,CLB-24,INTERESTED_IN,Portal Click,Passive,,
A26-101917,Applicant,CLB-06,INTERESTED_IN,Portal Click,Passive,,
A26-101917,Applicant,CLB-36,INTERESTED_IN,Portal Click,Passive,,
A26-101917,Applicant,CLB-40,INTERESTED_IN,Portal Click,Passive,,
A26-104987,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Sustained,,
A26-103845,Applicant,CLB-21,INTERESTED_IN,Application Checkbox,Explicit,,
A26-103845,Applicant,CLB-36,INTERESTED_IN,Application Checkbox,Explicit,,
A26-108385,Applicant,CLB-23,INTERESTED_IN,Portal Click,Explicit,,
A26-103993,Applicant,CLB-22,INTERESTED_IN,Application Checkbox,Passive,,
A26-103993,Applicant,CLB-09,INTERESTED_IN,Essay Mention,Explicit,,
A26-103993,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100078,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Sustained,,
A26-100362,Applicant,CLB-07,INTERESTED_IN,Portal Click,Sustained,,
A26-100362,Applicant,CLB-32,INTERESTED_IN,Essay Mention,Passive,,
A26-104225,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Passive,,
A26-104225,Applicant,CLB-22,INTERESTED_IN,Portal Click,Passive,,
A26-104225,Applicant,CLB-17,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102210,Applicant,CLB-11,INTERESTED_IN,Application Checkbox,Passive,,
A26-102210,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Passive,,
A26-102210,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Passive,,
A26-107496,Applicant,CLB-10,INTERESTED_IN,Portal Click,Passive,,
A26-107496,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107496,Applicant,CLB-03,INTERESTED_IN,Portal Click,Explicit,,
A26-107496,Applicant,CLB-02,INTERESTED_IN,Application Checkbox,Passive,,
A26-102138,Applicant,CLB-02,INTERESTED_IN,Counsellor Note,Explicit,,
A26-105653,Applicant,CLB-13,INTERESTED_IN,Portal Click,Sustained,,
A26-104352,Applicant,CLB-19,INTERESTED_IN,Counsellor Note,Sustained,,
A26-104352,Applicant,CLB-21,INTERESTED_IN,Counsellor Note,Explicit,,
A26-104352,Applicant,CLB-26,INTERESTED_IN,Portal Click,Passive,,
A26-105743,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Passive,,
A26-105743,Applicant,CLB-21,INTERESTED_IN,Portal Click,Passive,,
A26-105743,Applicant,CLB-19,INTERESTED_IN,Essay Mention,Explicit,,
A26-105743,Applicant,CLB-40,INTERESTED_IN,Counsellor Note,Explicit,,
A26-104393,Applicant,CLB-37,INTERESTED_IN,Essay Mention,Explicit,,
A26-104393,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-107034,Applicant,CLB-23,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-104791,Applicant,CLB-11,INTERESTED_IN,Essay Mention,Explicit,,
A26-103504,Applicant,CLB-36,INTERESTED_IN,Info Session Topic,Sustained,,
A26-101341,Applicant,CLB-12,INTERESTED_IN,Counsellor Note,Explicit,,
A26-101341,Applicant,CLB-24,INTERESTED_IN,Portal Click,Passive,,
A26-101341,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-106325,Applicant,CLB-26,INTERESTED_IN,Info Session Topic,Passive,,
A26-106325,Applicant,CLB-02,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106092,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Sustained,,
A26-102977,Applicant,CLB-45,INTERESTED_IN,Portal Click,Passive,,
A26-102977,Applicant,CLB-04,INTERESTED_IN,Essay Mention,Explicit,,
A26-102977,Applicant,CLB-41,INTERESTED_IN,Portal Click,Passive,,
A26-102977,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Explicit,,
A26-106757,Applicant,CLB-36,INTERESTED_IN,Portal Click,Explicit,,
A26-105346,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-106645,Applicant,CLB-33,INTERESTED_IN,Portal Click,Explicit,,
A26-106645,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Passive,,
A26-106645,Applicant,CLB-10,INTERESTED_IN,Info Session Topic,Passive,,
A26-103272,Applicant,CLB-17,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-103272,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
A26-103272,Applicant,CLB-41,INTERESTED_IN,Portal Click,Passive,,
A26-105184,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Explicit,,
A26-105184,Applicant,CLB-12,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102797,Applicant,CLB-13,INTERESTED_IN,Essay Mention,Passive,,
A26-102797,Applicant,CLB-18,INTERESTED_IN,Application Checkbox,Passive,,
A26-106936,Applicant,CLB-13,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106936,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Explicit,,
A26-106936,Applicant,CLB-22,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102062,Applicant,CLB-07,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102062,Applicant,CLB-08,INTERESTED_IN,Portal Click,Passive,,
A26-102062,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-101988,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Explicit,,
A26-104711,Applicant,CLB-07,INTERESTED_IN,Info Session Topic,Passive,,
A26-104711,Applicant,CLB-08,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102504,Applicant,CLB-40,INTERESTED_IN,Portal Click,Passive,,
A26-104448,Applicant,CLB-15,INTERESTED_IN,Application Checkbox,Passive,,
A26-105339,Applicant,CLB-33,INTERESTED_IN,Counsellor Note,Passive,,
A26-105339,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Explicit,,
A26-106456,Applicant,CLB-29,INTERESTED_IN,Portal Click,Explicit,,
A26-106456,Applicant,CLB-28,INTERESTED_IN,Application Checkbox,Passive,,
A26-106456,Applicant,CLB-11,INTERESTED_IN,Essay Mention,Explicit,,
A26-106456,Applicant,CLB-27,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-103035,Applicant,CLB-29,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-103035,Applicant,CLB-11,INTERESTED_IN,Info Session Topic,Passive,,
A26-102274,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102274,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Passive,,
A26-106448,Applicant,CLB-22,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-102247,Applicant,CLB-40,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102247,Applicant,CLB-19,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-104043,Applicant,CLB-28,INTERESTED_IN,Essay Mention,Passive,,
A26-104043,Applicant,CLB-40,INTERESTED_IN,Essay Mention,Passive,,
A26-100196,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-103825,Applicant,CLB-38,INTERESTED_IN,Application Checkbox,Passive,,
A26-100256,Applicant,CLB-17,INTERESTED_IN,Essay Mention,Passive,,
A26-106203,Applicant,CLB-15,INTERESTED_IN,Essay Mention,Sustained,,
A26-103089,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-107479,Applicant,CLB-08,INTERESTED_IN,Portal Click,Passive,,
A26-107479,Applicant,CLB-11,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106620,Applicant,CLB-26,INTERESTED_IN,Portal Click,Explicit,,
A26-102481,Applicant,CLB-41,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-104872,Applicant,CLB-17,INTERESTED_IN,Portal Click,Explicit,,
A26-104872,Applicant,CLB-01,INTERESTED_IN,Portal Click,Explicit,,
A26-104606,Applicant,CLB-22,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106045,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Explicit,,
A26-106045,Applicant,CLB-17,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-102289,Applicant,CLB-02,INTERESTED_IN,Application Checkbox,Passive,,
A26-102289,Applicant,CLB-17,INTERESTED_IN,Portal Click,Explicit,,
A26-102289,Applicant,CLB-22,INTERESTED_IN,Portal Click,Explicit,,
A26-101864,Applicant,CLB-05,INTERESTED_IN,Info Session Topic,Passive,,
A26-101864,Applicant,CLB-09,INTERESTED_IN,Application Checkbox,Explicit,,
A26-101864,Applicant,CLB-26,INTERESTED_IN,Info Session Topic,Passive,,
A26-101864,Applicant,CLB-14,INTERESTED_IN,Counsellor Note,Explicit,,
A26-101151,Applicant,CLB-03,INTERESTED_IN,Portal Click,Sustained,,
A26-101151,Applicant,CLB-39,INTERESTED_IN,Info Session Topic,Passive,,
A26-101151,Applicant,CLB-22,INTERESTED_IN,Essay Mention,Passive,,
A26-105957,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Passive,,
A26-106115,Applicant,CLB-32,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-106115,Applicant,CLB-22,INTERESTED_IN,Portal Click,Passive,,
A26-108263,Applicant,CLB-19,INTERESTED_IN,Application Checkbox,Passive,,
A26-102024,Applicant,CLB-13,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104413,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Explicit,,
A26-104413,Applicant,CLB-17,INTERESTED_IN,Essay Mention,Passive,,
A26-104413,Applicant,CLB-02,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-107937,Applicant,CLB-19,INTERESTED_IN,Application Checkbox,Sustained,,
A26-107937,Applicant,CLB-40,INTERESTED_IN,Counsellor Note,Passive,,
A26-107937,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-105217,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-105217,Applicant,CLB-03,INTERESTED_IN,Portal Click,Sustained,,
A26-105217,Applicant,CLB-04,INTERESTED_IN,Counsellor Note,Explicit,,
A26-101218,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-101218,Applicant,CLB-05,INTERESTED_IN,Essay Mention,Passive,,
A26-101218,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Explicit,,
A26-103070,Applicant,CLB-25,INTERESTED_IN,Portal Click,Explicit,,
A26-107119,Applicant,CLB-09,INTERESTED_IN,Essay Mention,Passive,,
A26-107119,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-107119,Applicant,CLB-21,INTERESTED_IN,Portal Click,Sustained,,
A26-107119,Applicant,CLB-10,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-100051,Applicant,CLB-08,INTERESTED_IN,Essay Mention,Explicit,,
A26-104580,Applicant,CLB-21,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-104580,Applicant,CLB-37,INTERESTED_IN,Portal Click,Explicit,,
A26-105683,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104321,Applicant,CLB-33,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104321,Applicant,CLB-13,INTERESTED_IN,Application Checkbox,Passive,,
A26-103412,Applicant,CLB-40,INTERESTED_IN,Essay Mention,Explicit,,
A26-106283,Applicant,CLB-23,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-106283,Applicant,CLB-24,INTERESTED_IN,Portal Click,Explicit,,
A26-106283,Applicant,CLB-02,INTERESTED_IN,Essay Mention,Passive,,
A26-107914,Applicant,CLB-27,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107914,Applicant,CLB-29,INTERESTED_IN,Info Session Topic,Sustained,,
A26-103635,Applicant,CLB-40,INTERESTED_IN,Essay Mention,Passive,,
A26-103635,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Passive,,
A26-104822,Applicant,CLB-09,INTERESTED_IN,Portal Click,Passive,,
A26-104822,Applicant,CLB-26,INTERESTED_IN,Info Session Topic,Passive,,
A26-104822,Applicant,CLB-13,INTERESTED_IN,Portal Click,Explicit,,
A26-103464,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Passive,,
A26-101927,Applicant,CLB-09,INTERESTED_IN,Info Session Topic,Explicit,,
A26-100333,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-100333,Applicant,CLB-01,INTERESTED_IN,Portal Click,Passive,,
A26-100333,Applicant,CLB-07,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100552,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-100552,Applicant,CLB-10,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-100552,Applicant,CLB-04,INTERESTED_IN,Info Session Topic,Passive,,
A26-100552,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102433,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Passive,,
A26-105640,Applicant,CLB-15,INTERESTED_IN,Portal Click,Passive,,
A26-105640,Applicant,CLB-08,INTERESTED_IN,Essay Mention,Explicit,,
A26-105640,Applicant,CLB-26,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105640,Applicant,CLB-11,INTERESTED_IN,Info Session Topic,Explicit,,
A26-100046,Applicant,CLB-03,INTERESTED_IN,Essay Mention,Passive,,
A26-100046,Applicant,CLB-29,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-100046,Applicant,CLB-04,INTERESTED_IN,Application Checkbox,Explicit,,
A26-105572,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Passive,,
A26-105572,Applicant,CLB-07,INTERESTED_IN,Portal Click,Sustained,,
A26-105572,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-105572,Applicant,CLB-05,INTERESTED_IN,Portal Click,Passive,,
A26-100788,Applicant,CLB-21,INTERESTED_IN,Essay Mention,Explicit,,
A26-100788,Applicant,CLB-29,INTERESTED_IN,Counsellor Note,Passive,,
A26-100788,Applicant,CLB-27,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-108349,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Sustained,,
A26-108349,Applicant,CLB-05,INTERESTED_IN,Info Session Topic,Passive,,
A26-108349,Applicant,CLB-11,INTERESTED_IN,Application Checkbox,Sustained,,
A26-108349,Applicant,CLB-29,INTERESTED_IN,Portal Click,Explicit,,
A26-105867,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Explicit,,
A26-105867,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-100524,Applicant,CLB-04,INTERESTED_IN,Portal Click,Explicit,,
A26-100524,Applicant,CLB-13,INTERESTED_IN,Application Checkbox,Sustained,,
A26-100524,Applicant,CLB-01,INTERESTED_IN,Info Session Topic,Explicit,,
A26-105622,Applicant,CLB-38,INTERESTED_IN,Essay Mention,Sustained,,
A26-100513,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
A26-103017,Applicant,CLB-22,INTERESTED_IN,Application Checkbox,Passive,,
A26-103017,Applicant,CLB-05,INTERESTED_IN,Info Session Topic,Sustained,,
A26-103017,Applicant,CLB-36,INTERESTED_IN,Portal Click,Passive,,
A26-105749,Applicant,CLB-40,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-103024,Applicant,CLB-41,INTERESTED_IN,Info Session Topic,Sustained,,
A26-103024,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-100008,Applicant,CLB-23,INTERESTED_IN,Portal Click,Explicit,,
A26-100008,Applicant,CLB-09,INTERESTED_IN,Info Session Topic,Explicit,,
A26-104941,Applicant,CLB-31,INTERESTED_IN,Essay Mention,Passive,,
A26-104941,Applicant,CLB-11,INTERESTED_IN,Essay Mention,Explicit,,
A26-107677,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
A26-107677,Applicant,CLB-39,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107677,Applicant,CLB-01,INTERESTED_IN,Essay Mention,Explicit,,
A26-100110,Applicant,CLB-12,INTERESTED_IN,Portal Click,Passive,,
A26-100110,Applicant,CLB-04,INTERESTED_IN,Portal Click,Passive,,
A26-100110,Applicant,CLB-11,INTERESTED_IN,Portal Click,Explicit,,
A26-103112,Applicant,CLB-17,INTERESTED_IN,Essay Mention,Passive,,
A26-103112,Applicant,CLB-05,INTERESTED_IN,Info Session Topic,Explicit,,
A26-103112,Applicant,CLB-19,INTERESTED_IN,Info Session Topic,Explicit,,
A26-103112,Applicant,CLB-18,INTERESTED_IN,Counsellor Note,Sustained,,
A26-106825,Applicant,CLB-32,INTERESTED_IN,Portal Click,Explicit,,
A26-106825,Applicant,CLB-17,INTERESTED_IN,Portal Click,Explicit,,
A26-106825,Applicant,CLB-15,INTERESTED_IN,Essay Mention,Passive,,
A26-106825,Applicant,CLB-14,INTERESTED_IN,Portal Click,Explicit,,
A26-100351,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-100351,Applicant,CLB-03,INTERESTED_IN,Portal Click,Explicit,,
A26-100351,Applicant,CLB-15,INTERESTED_IN,Info Session Topic,Passive,,
A26-103345,Applicant,CLB-12,INTERESTED_IN,Info Session Topic,Passive,,
A26-103345,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Explicit,,
A26-103345,Applicant,CLB-25,INTERESTED_IN,Info Session Topic,Passive,,
A26-107536,Applicant,CLB-22,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-107536,Applicant,CLB-25,INTERESTED_IN,Portal Click,Passive,,
A26-107318,Applicant,CLB-03,INTERESTED_IN,Application Checkbox,Passive,,
A26-107318,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Explicit,,
A26-100797,Applicant,CLB-37,INTERESTED_IN,Portal Click,Sustained,,
A26-100797,Applicant,CLB-03,INTERESTED_IN,Portal Click,Sustained,,
A26-101057,Applicant,CLB-10,INTERESTED_IN,Portal Click,Passive,,
A26-101057,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-101057,Applicant,CLB-04,INTERESTED_IN,Portal Click,Passive,,
A26-106513,Applicant,CLB-11,INTERESTED_IN,Portal Click,Passive,,
A26-106513,Applicant,CLB-02,INTERESTED_IN,Portal Click,Explicit,,
A26-106680,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-106680,Applicant,CLB-25,INTERESTED_IN,Application Checkbox,Passive,,
A26-101080,Applicant,CLB-29,INTERESTED_IN,Portal Click,Explicit,,
A26-107864,Applicant,CLB-05,INTERESTED_IN,Portal Click,Explicit,,
A26-101183,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-101183,Applicant,CLB-09,INTERESTED_IN,Portal Click,Explicit,,
A26-101183,Applicant,CLB-08,INTERESTED_IN,Portal Click,Explicit,,
A26-103442,Applicant,CLB-26,INTERESTED_IN,Info Session Topic,Passive,,
A26-103442,Applicant,CLB-01,INTERESTED_IN,Portal Click,Passive,,
A26-103225,Applicant,CLB-09,INTERESTED_IN,Application Checkbox,Passive,,
A26-101029,Applicant,CLB-14,INTERESTED_IN,Portal Click,Explicit,,
A26-101029,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Passive,,
A26-104758,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104758,Applicant,CLB-09,INTERESTED_IN,Essay Mention,Passive,,
A26-106121,Applicant,CLB-22,INTERESTED_IN,Portal Click,Sustained,,
A26-106121,Applicant,CLB-08,INTERESTED_IN,Essay Mention,Sustained,,
A26-100072,Applicant,CLB-19,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104992,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107956,Applicant,CLB-02,INTERESTED_IN,Counsellor Note,Passive,,
A26-107956,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-104025,Applicant,CLB-41,INTERESTED_IN,Info Session Topic,Passive,,
A26-104025,Applicant,CLB-27,INTERESTED_IN,Essay Mention,Explicit,,
A26-107923,Applicant,CLB-07,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-107923,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
A26-107923,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Passive,,
A26-107898,Applicant,CLB-15,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107898,Applicant,CLB-14,INTERESTED_IN,Portal Click,Explicit,,
A26-107898,Applicant,CLB-21,INTERESTED_IN,Counsellor Note,Sustained,,
A26-105878,Applicant,CLB-35,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105878,Applicant,CLB-04,INTERESTED_IN,Portal Click,Passive,,
A26-105878,Applicant,CLB-01,INTERESTED_IN,Portal Click,Explicit,,
A26-106964,Applicant,CLB-21,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-106964,Applicant,CLB-03,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106964,Applicant,CLB-28,INTERESTED_IN,Application Checkbox,Explicit,,
A26-106874,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106874,Applicant,CLB-13,INTERESTED_IN,Portal Click,Sustained,,
A26-106874,Applicant,CLB-05,INTERESTED_IN,Campus Visit Meeting,Explicit,,
L2019-10000,Alum,CLB-17,MEMBER_OF,,,Member,1
L2019-10000,Alum,CLB-35,MEMBER_OF,,,Officer,3
L2019-10000,Alum,CLB-36,MEMBER_OF,,,Member,4
L2020-10001,Alum,CLB-09,MEMBER_OF,,,Member,2
L2020-10001,Alum,CLB-10,MEMBER_OF,,,Member,2
L2020-10001,Alum,CLB-24,MEMBER_OF,,,Member,4
L2021-10002,Alum,CLB-11,MEMBER_OF,,,Member,4
L2021-10002,Alum,CLB-14,MEMBER_OF,,,President,3
L2023-10004,Alum,CLB-08,MEMBER_OF,,,Founder,2
L2023-10004,Alum,CLB-07,MEMBER_OF,,,Member,4
L2023-10004,Alum,CLB-11,MEMBER_OF,,,Member,3
L2024-10005,Alum,CLB-26,MEMBER_OF,,,Member,4
L2024-10005,Alum,CLB-15,MEMBER_OF,,,Member,1
L2025-10006,Alum,CLB-03,MEMBER_OF,,,Officer,1
L2025-10006,Alum,CLB-39,MEMBER_OF,,,Member,2
L2019-10007,Alum,CLB-10,MEMBER_OF,,,Founder,1
L2020-10008,Alum,CLB-17,MEMBER_OF,,,Member,1
L2021-10009,Alum,CLB-17,MEMBER_OF,,,Member,3
L2022-10010,Alum,CLB-15,MEMBER_OF,,,Member,4
L2022-10010,Alum,CLB-11,MEMBER_OF,,,Member,3
L2022-10010,Alum,CLB-39,MEMBER_OF,,,Member,4
L2023-10011,Alum,CLB-05,MEMBER_OF,,,Officer,3
L2023-10011,Alum,CLB-40,MEMBER_OF,,,Member,3
L2023-10011,Alum,CLB-26,MEMBER_OF,,,Officer,3
L2023-10011,Alum,CLB-14,MEMBER_OF,,,Member,2
L2024-10012,Alum,CLB-23,MEMBER_OF,,,Member,1
L2025-10013,Alum,CLB-23,MEMBER_OF,,,Officer,1
L2025-10013,Alum,CLB-19,MEMBER_OF,,,Member,2
L2025-10013,Alum,CLB-40,MEMBER_OF,,,Member,1
L2019-10014,Alum,CLB-26,MEMBER_OF,,,President,1
L2019-10014,Alum,CLB-03,MEMBER_OF,,,Member,2
L2020-10015,Alum,CLB-39,MEMBER_OF,,,Member,2
L2020-10015,Alum,CLB-07,MEMBER_OF,,,President,3
L2021-10016,Alum,CLB-05,MEMBER_OF,,,President,4
L2022-10017,Alum,CLB-23,MEMBER_OF,,,Member,3
L2022-10017,Alum,CLB-14,MEMBER_OF,,,Member,1
L2023-10018,Alum,CLB-14,MEMBER_OF,,,Member,3
L2023-10018,Alum,CLB-17,MEMBER_OF,,,Founder,2
L2024-10019,Alum,CLB-27,MEMBER_OF,,,Member,3
L2024-10019,Alum,CLB-24,MEMBER_OF,,,Member,3
L2024-10019,Alum,CLB-32,MEMBER_OF,,,Member,3
